Post_ID,Actor_Name,Post_Format,BERTopic,functional_genre,blindspot,comment_avail,n_comments_scraped,eng_rate,pca1,pca2,pca3,pca1_bin,pca2_bin,pca3_bin,commemoration_day,live_series,hiring,pure_info
DTHj9wWDrOW,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.003779,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DTz6o0ADgsG,Ongava Game Reserve,Image,5,species_spotlight_facts,False,False,0,0.01239,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DROlo6ODMZ2,WWF Namibia,Image,11,org_update_identity,True,False,0,0.010893,-1.5513729072601115,-1.038686199185939,0.1239568725039085,lo,lo,mid,False,False,True,False
DTMth9CDqsA,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.002548,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DS1iZTWjqdX,Ongava Game Reserve,Image,-1,outlier_atypical,False,False,0,0.00536,1.8300750483155483,0.0614370439964729,0.8738932053027109,hi,mid,hi,False,False,False,False
DTCaWV3DqXt,Ongava Game Reserve,Image,-1,outlier_atypical,False,False,0,0.003603,0.04275770813326639,-1.3373331295319055,-0.9415640018649687,mid,lo,lo,False,False,False,False
DSRfVglE9R7,Namibia Nature Foundation,Image,27,research_dispatch,False,False,0,0.005096,-0.12299296712236407,-0.2825818732147056,-1.2672521581888723,mid,mid,lo,False,False,False,False
DSUdHpljhNG,Namibia Nature Foundation,Carousel,14,policy_governance,False,False,1,0.011042,-0.9426250846623527,2.285102774274125,-2.4274791350289275,lo,hi,lo,False,False,False,True
DTu6OvXDGvb,Elephant Human Relations Aid,Carousel,0,coexistence_community_livelihoods,False,False,1,0.008099,-1.5962088337078852,1.2456310860206725,-1.2075322203795202,lo,hi,lo,False,False,False,False
DUak3CWihKh,Namibia Nature Foundation,Carousel,10,coexistence_community_livelihoods,False,False,0,0.015572,-2.28815635380504,1.6794888312581615,-0.8526001912833258,lo,hi,lo,False,False,False,False
DTc2Yz7FK4g,Ongava Game Reserve,Video,2,ecotourism_aesthetic,True,False,1,0.004657,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DTpriFKDEoy,Elephant Human Relations Aid,Carousel,1,ecotourism_aesthetic,False,False,0,0.010215,0.5553476395772773,-0.4966478818218173,0.06197913249950685,hi,mid,mid,False,False,False,False
DUAvy1HCrdK,Ongava Game Reserve,Video,2,ecotourism_aesthetic,True,False,0,0.006854,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DTpkqRcjKoI,Elephant Human Relations Aid,Carousel,-1,outlier_atypical,False,False,0,0.007915,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DUDwkx3CoSw,Gobabeb Research & Training Centre,Carousel,17,research_dispatch,False,False,0,0.034173,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DTdBVo0DE80,Elephant Human Relations Aid,Image,0,coexistence_community_livelihoods,False,False,0,0.011872,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DU-z0VTCIDD,Namibia Nature Foundation,Carousel,10,coexistence_community_livelihoods,False,False,0,0.016704,-0.517055995876508,3.6959098740773952,-1.927227839935734,mid,hi,lo,False,False,False,False
DTQJTa4DCHb,Elephant Human Relations Aid,Video,0,coexistence_community_livelihoods,False,False,1,0.017486,1.5926790299102336,-1.0136873811755853,1.162491279992422,hi,lo,hi,False,False,False,False
DT-LDRWDLjo,Elephant Human Relations Aid,Carousel,-1,outlier_atypical,False,False,1,0.008375,-1.4632547320763425,-0.06963483407350234,1.149274814750399,lo,mid,hi,False,False,False,False
DUYS-aeDTbR,Gobabeb Research & Training Centre,Image,17,research_dispatch,True,False,0,0.043165,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DUIs9smjU9U,Gobabeb Research & Training Centre,Carousel,13,research_dispatch,False,False,1,0.041367,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DUFkxsrAbe6,Gobabeb Research & Training Centre,Image,-1,outlier_atypical,True,False,0,0.040468,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DTZwVuyDPzv,Elephant Human Relations Aid,Carousel,0,coexistence_community_livelihoods,False,False,0,0.009295,-1.0312348291041318,0.6668729780315409,1.4763552733110583,lo,hi,hi,False,False,False,False
DS8gr-cjs7N,Ongava Game Reserve,Image,1,ecotourism_aesthetic,False,False,1,0.003515,-0.2525262049838802,-0.7316538393298634,0.3792238469830369,mid,mid,hi,False,False,False,False
DQ_R3ppjGei,WWF Namibia,Video,-1,outlier_atypical,False,False,0,0.00498,-1.9061647202535774,1.0547798072360046,0.5197979436927654,lo,hi,hi,False,False,False,False
DUlFFvqlza-,Gobabeb Research & Training Centre,Carousel,17,research_dispatch,False,False,1,0.035971,-0.3603889855276791,-1.3577062983867636,-0.9786540834991607,mid,lo,lo,False,False,False,False
DUu_PDljEOn,Gobabeb Research & Training Centre,Image,19,research_dispatch,False,False,0,0.024281,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DUsTl7-CLzI,Gobabeb Research & Training Centre,Carousel,5,species_spotlight_facts,False,False,0,0.070144,2.3387500599910838,3.3518342997172086,0.1828442255403155,hi,hi,mid,False,False,False,False
DUirI8jCpq9,Gobabeb Research & Training Centre,Carousel,12,research_dispatch,False,False,0,0.039568,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DUm4LN7ij2P,Gobabeb Research & Training Centre,Carousel,-1,outlier_atypical,False,False,0,0.031475,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DUxWVHkkQKe,Gobabeb Research & Training Centre,Carousel,19,research_dispatch,True,False,0,0.026079,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DTz7HPojK0l,Elephant Human Relations Aid,Image,0,coexistence_community_livelihoods,False,False,1,0.012056,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DUSPBlNAdD2,Gobabeb Research & Training Centre,Image,17,research_dispatch,False,False,0,0.035072,-0.9308668116835213,-0.5175878307227515,-0.9500074437053421,lo,mid,lo,False,False,False,False
DUz7IcljPlu,Gobabeb Research & Training Centre,Image,12,research_dispatch,False,False,0,0.033273,-0.3603889855276791,-1.3577062983867636,-0.9786540834991607,mid,lo,lo,False,False,False,False
DR_9tu4DEa9,WWF Namibia,Carousel,10,coexistence_community_livelihoods,False,False,1,0.011204,-1.1554986212622225,1.7232531262958635,0.07183969755302698,lo,hi,mid,True,False,False,False
DTSSRVGDovn,Gobabeb Research & Training Centre,Image,11,org_update_identity,False,False,1,0.028777,-1.2272157848316996,-0.9282308461377964,-0.9068405994176301,lo,lo,lo,False,False,False,False
DSAAY7CCL0h,Namibia Nature Foundation,Image,5,species_spotlight_facts,False,False,0,0.004247,-2.171646023396762,3.5072830130425663,-5.568934490911032,lo,hi,lo,False,False,False,False
DRUoRnVip6U,Namibia Nature Foundation,Carousel,10,coexistence_community_livelihoods,False,False,0,0.005663,-0.9996913858974935,1.8986396207195089,-1.1329112677530255,lo,hi,lo,False,False,False,False
DTkwKMyDiTL,Gobabeb Research & Training Centre,Image,19,research_dispatch,False,False,0,0.044964,0.07163091744453173,-0.6211984862817205,-0.6515736249385015,mid,mid,lo,False,False,False,False
DRwLY29iqCu,Namibia Nature Foundation,Carousel,0,coexistence_community_livelihoods,False,False,0,0.008211,0.30092384400442185,0.41235731584583385,-1.968542513328037,mid,mid,lo,False,False,False,False
DRysmMAjjkE,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.003779,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DTZ8t_rjf0K,Gobabeb Research & Training Centre,Carousel,19,research_dispatch,False,False,0,0.018885,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DRkD-f8ChaE,Namibia Nature Foundation,Image,10,coexistence_community_livelihoods,False,False,0,0.004813,-1.2720517112794731,1.3560864390688154,-2.238329692301059,lo,hi,lo,False,False,False,False
DTP7j3RDHLk,Gobabeb Research & Training Centre,Carousel,17,research_dispatch,False,False,1,0.052158,-0.12299296712236407,-0.2825818732147056,-1.2672521581888723,mid,mid,lo,False,False,False,False
DRyly-3Elxh,Namibia Nature Foundation,Image,6,policy_governance,False,False,0,0.002548,-1.647318435240393,1.5571338987914565,-1.6700838735848054,lo,hi,lo,False,False,False,False
DSRmHo9jktf,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.002812,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DT0Ic-vDqZS,Gobabeb Research & Training Centre,Image,17,research_dispatch,False,False,0,0.033273,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DRoZZFWDisZ,Ongava Game Reserve,Carousel,2,ecotourism_aesthetic,False,False,0,0.006591,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DUafvG0Dt8S,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.003251,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DTczhoqCMi3,Gobabeb Research & Training Centre,Image,-1,outlier_atypical,False,False,0,0.035072,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DTxbld2jk4g,Gobabeb Research & Training Centre,Carousel,19,research_dispatch,False,False,0,0.023381,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DSjumFdDrHH,Ongava Game Reserve,Image,2,ecotourism_aesthetic,False,False,0,0.002197,1.5926790299102336,-1.0136873811755853,1.162491279992422,hi,lo,hi,False,False,False,False
DTsjxydDrqm,Gobabeb Research & Training Centre,Carousel,12,research_dispatch,False,False,0,0.026978,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DSWvw0ojpo2,Ongava Game Reserve,Carousel,2,ecotourism_aesthetic,True,False,1,0.005272,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DRUeLV4kVdA,Namibia Nature Foundation,Video,6,policy_governance,False,False,0,0.010193,-2.0223254205662426,2.152728578544831,0.14365318163455768,lo,hi,mid,False,False,False,False
DRti-4hkrSH,Ongava Game Reserve,Video,2,ecotourism_aesthetic,False,False,0,0.008084,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DSANRZ7Csag,Namibia Nature Foundation,Carousel,11,org_update_identity,False,False,0,0.00906,-1.8844547150106385,0.8765566936501313,-0.13599456239198435,lo,hi,mid,False,False,False,False
DRylxXvCGVv,Namibia Nature Foundation,Carousel,-1,outlier_atypical,False,False,0,0.008777,-1.3838827951805286,4.125385326326362,-1.8554143558542033,lo,hi,lo,False,False,False,False
DUVWG6IDlEW,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.002812,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DSHS8tCjoMU,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.002109,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DSo4McVCYZ-,Ongava Game Reserve,Video,5,species_spotlight_facts,False,False,0,0.006063,0.689706613631891,1.4412195844501414,0.8551071305624122,hi,hi,hi,False,False,False,False
DTxnqemDkJW,Gobabeb Research & Training Centre,Carousel,13,research_dispatch,False,False,1,0.035072,-0.12299296712236407,-0.2825818732147056,-1.2672521581888723,mid,mid,lo,False,False,False,False
DScAMoqDGfB,Ongava Game Reserve,Video,25,research_dispatch,False,False,1,0.006063,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DR32LTpDqq9,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.005888,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DSMjgNigije,Ongava Game Reserve,Video,0,coexistence_community_livelihoods,True,False,2,0.006591,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DUl-h-iDtVF,Ongava Game Reserve,Carousel,2,ecotourism_aesthetic,True,False,0,0.003866,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DWn0BodDtvi,Gobabeb Research & Training Centre,Image,12,research_dispatch,False,False,0,0.035072,-0.3603889855276791,-1.3577062983867636,-0.9786540834991607,mid,lo,lo,False,False,False,False
DU2k5TgCEm4,Ongava Game Reserve,Video,2,ecotourism_aesthetic,True,False,0,0.004306,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DRkDGmqil3i,Namibia Nature Foundation,Carousel,6,policy_governance,False,False,0,0.007361,-2.0418356500776094,0.7289150105460062,0.1495506408443942,lo,hi,mid,False,False,False,False
DUvBEwdiOJq,Ongava Game Reserve,Video,2,ecotourism_aesthetic,True,True,6,0.016872,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,True
DU-uqVPiIUw,Ongava Game Reserve,Carousel,2,ecotourism_aesthetic,True,False,1,0.009666,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DU0deWyDr98,Ongava Game Reserve,Carousel,2,ecotourism_aesthetic,True,False,1,0.010281,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DSCJVfvDiLC,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.003954,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DW3h9rpioLY,Gobabeb Research & Training Centre,Carousel,12,research_dispatch,False,False,0,0.035072,0.8795047620056891,-0.3861925287736746,-0.9688183394220315,hi,mid,lo,False,False,False,False
DUGAYhbjqCg,Save the Rhino Trust Namibia,Carousel,5,species_spotlight_facts,False,False,2,0.002175,0.11922878747604891,2.2813380521141533,0.8837537703562309,mid,hi,hi,False,False,False,False
DUF8p2CDAtQ,WWF Namibia,Image,-1,outlier_atypical,False,False,0,0.007158,-2.567477549785678,-0.7152838069965932,1.5096863735216415,lo,mid,hi,False,False,False,False
DU3V6-wjMVm,WWF Namibia,Image,-1,outlier_atypical,False,False,0,0.006225,-0.9898197664263845,0.14689357903426178,-1.1954386741073415,lo,mid,lo,False,False,False,False
DW6B_l-iuQh,Namibia Youth Chamber of Environment,Image,1,ecotourism_aesthetic,False,False,1,0.011057,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DXLuD9Wijhj,Namibia Youth Chamber of Environment,Image,0,coexistence_community_livelihoods,False,False,0,0.009214,-0.3114791597267433,-0.06717242957284986,0.13379261658103755,mid,mid,mid,False,False,False,False
DUiOGOniVHI,Ongava Game Reserve,Video,7,education_youth,False,False,1,0.0058,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DSrLZqAACD4,Save the Rhino Trust Namibia,Video,5,species_spotlight_facts,False,True,5,0.007492,-0.8819569858825854,0.7729460380911624,0.1624392563748562,lo,hi,mid,False,False,False,False
DSmTYczjsqm,Save the Rhino Trust Namibia,Image,5,species_spotlight_facts,False,False,0,0.005317,1.210818042130532,-0.5081207568799943,0.3820313155280009,hi,mid,hi,False,False,False,False
DTw-cFFjt7_,Save the Rhino Trust Namibia,Image,5,species_spotlight_facts,False,False,0,0.004994,1.5349751645589438,-0.39766540383185156,-0.6487661563935375,hi,mid,lo,False,False,False,False
DW6RMLZinP8,Gobabeb Research & Training Centre,Carousel,12,research_dispatch,False,False,0,0.042266,0.8795047620056891,-0.3861925287736746,-0.9688183394220315,hi,mid,lo,False,False,False,False
DXZHhSxCp6z,Namibia Youth Chamber of Environment,Carousel,16,education_youth,False,False,0,0.039926,-2.2711285766374996,-0.3046407915815484,1.4665195292339293,lo,mid,hi,False,False,False,False
DTSTWrNDnOT,Gobabeb Research & Training Centre,Image,11,org_update_identity,False,False,1,0.009892,-1.2272157848316996,-0.9282308461377964,-0.9068405994176301,lo,lo,lo,False,False,False,False
DXbqlj7CmfU,Namibia Youth Chamber of Environment,Image,20,commemoration_awareness,False,False,0,0.010442,-1.1554986212622225,1.7232531262958635,0.07183969755302698,lo,hi,mid,True,False,False,False
DUDNt00DuTz,Save the Rhino Trust Namibia,Image,5,species_spotlight_facts,False,False,2,0.010391,1.5926790299102336,-1.0136873811755853,1.162491279992422,hi,lo,hi,False,False,False,False
DXOW8EeCnoE,Namibia Youth Chamber of Environment,Carousel,7,education_youth,True,False,0,0.007371,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DXEgAVWCtkH,Namibia Youth Chamber of Environment,Video,1,ecotourism_aesthetic,False,False,2,0.022727,-1.2550239341119331,-0.6280431837708944,0.0807900282161964,lo,mid,mid,False,False,False,False
DTxCXWpDE4V,WWF Namibia,Video,11,org_update_identity,False,True,4,0.018363,-1.2550239341119331,-0.6280431837708944,0.0807900282161964,lo,mid,mid,False,False,False,False
DS1wKIEjqZf,Save the Rhino Trust Namibia,Image,5,species_spotlight_facts,False,False,0,0.007894,1.7723711829642588,0.6774590213402066,-0.9373642310832491,hi,hi,lo,False,False,False,False
DXeGKudihBK,Namibia Nature Foundation,Carousel,10,coexistence_community_livelihoods,False,False,0,0.026897,-1.7340795392634896,2.5218029709153718,-0.927884476352978,lo,hi,lo,False,False,False,False
DTHxtDGDjph,Save the Rhino Trust Namibia,Carousel,5,species_spotlight_facts,False,False,0,0.002497,-0.7070777066757199,0.7773283310796837,0.4455578013895199,lo,hi,hi,False,False,False,False
DW8ck9sijNW,Namibia Youth Chamber of Environment,Video,16,education_youth,False,False,0,0.022113,-4.452067812369914,-0.06014395087606572,5.335050757411122,lo,mid,hi,False,False,False,False
DXbo4bICltt,Namibia Nature Foundation,Image,-1,outlier_atypical,False,False,0,0.011891,-1.5513729072601115,-1.038686199185939,0.1239568725039085,lo,lo,mid,True,False,False,False
DQyN13UDdWR,Ongava Game Reserve,Image,2,ecotourism_aesthetic,False,False,1,0.006766,1.5926790299102336,-1.0136873811755853,1.162491279992422,hi,lo,hi,False,False,False,False
DXodK1uCjQS,Namibia Youth Chamber of Environment,Carousel,16,education_youth,False,False,1,0.038084,-1.8844547150106385,0.8765566936501313,-0.13599456239198435,lo,hi,mid,False,False,False,False
DQ_hY2pDcxc,Namibia Nature Foundation,Carousel,13,research_dispatch,False,False,0,0.008494,-0.6934707932782062,0.5575365944493067,-1.2386055183950537,lo,hi,lo,False,False,False,False
DQ9QJa0iknB,Namibia Nature Foundation,Carousel,10,coexistence_community_livelihoods,False,False,0,0.00906,-1.5962088337078852,1.2456310860206725,-1.2075322203795202,lo,hi,lo,False,False,False,False
DSCwOfFDlpl,Gobabeb Research & Training Centre,Carousel,12,research_dispatch,False,False,0,0.031475,0.07163091744453173,-0.6211984862817205,-0.6515736249385015,mid,mid,lo,False,False,False,False
DRgkG3FDuJS,Ongava Game Reserve,Image,2,ecotourism_aesthetic,False,False,0,0.004569,1.5926790299102336,-1.0136873811755853,1.162491279992422,hi,lo,hi,False,False,False,False
DRzYNeKCo0L,Gobabeb Research & Training Centre,Carousel,12,research_dispatch,False,False,0,0.057554,-0.3603889855276791,-1.3577062983867636,-0.9786540834991607,mid,lo,lo,False,False,False,False
DRL9xcejsyu,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.00246,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DRKJ-EZigFp,Namibia Nature Foundation,Carousel,10,coexistence_community_livelihoods,False,False,0,0.011608,-0.5937111045798322,1.1420204304617037,-0.9090984016126795,mid,hi,lo,False,False,False,False
DSMVuCOCTl_,Gobabeb Research & Training Centre,Carousel,17,research_dispatch,False,True,4,0.058453,1.2084876206271988,1.2130583244312694,0.4399881918912442,hi,hi,hi,False,False,False,False
DRKTe9SitKH,Namibia Nature Foundation,Carousel,10,coexistence_community_livelihoods,False,False,0,0.013307,0.07163091744453173,-0.6211984862817205,-0.6515736249385015,mid,mid,lo,False,False,False,False
DSXZ7bpjjzq,Gobabeb Research & Training Centre,Carousel,17,research_dispatch,True,False,1,0.180755,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DRKPnfYCp6K,Namibia Nature Foundation,Carousel,10,coexistence_community_livelihoods,False,False,1,0.016138,0.8795047620056891,-0.3861925287736746,-0.9688183394220315,hi,mid,lo,False,False,False,False
DS1qVQYjqcs,Gobabeb Research & Training Centre,Carousel,1,ecotourism_aesthetic,True,False,1,0.035971,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DScbrOljail,Gobabeb Research & Training Centre,Carousel,19,research_dispatch,False,False,0,0.063849,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DRCbRmxja_O,Namibia Nature Foundation,Carousel,-1,outlier_atypical,False,False,0,0.022367,-0.8412131183049198,3.5854545210292526,-0.8964303680141954,lo,hi,lo,False,False,False,False
DT2pb6hiLJo,NACSO,Carousel,6,policy_governance,False,False,0,0.032787,-3.1134962700115207,2.110593175454251,-1.859614126635923,lo,hi,lo,False,False,False,False
DSIF5R8D3c2,Gobabeb Research & Training Centre,Video,19,research_dispatch,False,False,0,0.035072,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DUDbb2FjD8p,Elephant Human Relations Aid,Image,0,coexistence_community_livelihoods,False,True,4,0.017486,1.121726516604102,2.177727396555184,1.1821875891230713,hi,hi,hi,False,False,False,False
DReHoxSjt92,Ongava Game Reserve,Carousel,2,ecotourism_aesthetic,True,False,0,0.004569,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DT2HsqsjWhH,NACSO,Carousel,6,policy_governance,False,False,0,-0.002342,-0.5676714829252828,2.6351474328245517,-0.8058308091923662,mid,hi,lo,False,False,False,False
DRl0mmRiO6j,Ongava Game Reserve,Video,1,ecotourism_aesthetic,False,False,0,0.007118,-2.4334654407162937,-0.4871569986243809,4.247755075160229,lo,mid,hi,False,False,False,False
DUaqWnPCDxU,NACSO,Carousel,6,policy_governance,False,False,0,0.028103,-1.2550239341119331,-0.6280431837708944,0.0807900282161964,lo,mid,mid,False,False,False,False
DS62I6pDk7E,Gobabeb Research & Training Centre,Carousel,16,education_youth,False,False,1,0.03777,-3.3307816720719123,0.6523723945064417,-5.601780901486571,lo,hi,lo,False,False,False,False
DRWQ-B9jmwx,Ongava Game Reserve,Image,2,ecotourism_aesthetic,True,False,0,0.004657,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DRTyj6qimZ8,Namibia Nature Foundation,Carousel,27,research_dispatch,False,False,0,0.010193,0.6320027482806014,2.057241561793875,-0.9561503058235477,hi,hi,lo,False,False,False,False
DSZ25aFj-dD,Gobabeb Research & Training Centre,Carousel,12,research_dispatch,False,False,0,0.047662,-0.12299296712236407,-0.2825818732147056,-1.2672521581888723,mid,mid,lo,False,False,False,True
DXPmUSmAsWS,Giraffe Conservation Foundation,Image,8,weekly_ritual_filler,True,True,4,0.011449,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DXwKK3PCoiw,Namibia Youth Chamber of Environment,Carousel,-1,outlier_atypical,False,False,2,0.030098,-4.214671793964598,1.0149804742959925,5.0464526827214105,lo,hi,hi,False,False,False,False
DXbynlCjsnU,Gobabeb Research & Training Centre,Image,20,commemoration_awareness,True,False,0,0.011691,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,True,False,False,False
DXg39MKjeJB,Gobabeb Research & Training Centre,Carousel,17,research_dispatch,False,False,1,0.068345,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DXUv-0KjLn4,Giraffe Conservation Foundation,Image,4,monitoring_conservation_tech,False,True,3,0.005778,0.8795047620056891,-0.3861925287736746,-0.9688183394220315,hi,mid,lo,False,False,False,False
DXbSywhDQWF,Gobabeb Research & Training Centre,Carousel,7,education_youth,True,False,1,0.076439,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DWEnQrpO-q8,AfriCat Foundation,Video,32,research_dispatch,False,False,2,0.007772,1.9168361523386452,-0.9032320281274425,0.13169380807088368,hi,lo,mid,False,False,False,False
DV84SaljvmX,AfriCat Foundation,Video,13,research_dispatch,False,True,4,0.013169,0.8795047620056891,-0.3861925287736746,-0.9688183394220315,hi,mid,lo,False,False,False,False
DVbcgVLDPGM,AfriCat Foundation,Video,32,research_dispatch,False,False,2,0.006153,2.9092278861469265,2.511715832053196,0.15419758574649686,hi,hi,mid,False,False,False,False
DWb7j2uDMKS,AfriCat Foundation,Carousel,5,species_spotlight_facts,False,False,2,0.00788,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DVRGvV1DNZT,AfriCat Foundation,Video,32,research_dispatch,False,True,7,0.027147,2.8097025732972156,0.16041952198643872,0.16314791640966628,hi,mid,mid,False,False,False,False
DQn6pZKjmE6,Ongava Game Reserve,Image,2,ecotourism_aesthetic,False,False,1,0.003515,-0.4471500895507758,-0.3930372262628483,-0.2364546862673337,mid,mid,lo,False,False,False,False
DWMgGWFjOeC,AfriCat Foundation,Carousel,13,research_dispatch,False,False,1,0.006692,1.7723711829642588,0.6774590213402066,-0.9373642310832491,hi,hi,lo,False,False,False,False
DXofbb7Dbv5,Gobabeb Research & Training Centre,Carousel,12,research_dispatch,False,False,0,0.029676,0.642108743600374,-1.4613169539457325,-0.6802202647323201,hi,lo,lo,False,False,False,False
DVq2xA8DRA_,AfriCat Foundation,Video,25,research_dispatch,False,False,0,0.005775,2.1542321707439602,0.17189239704461579,-0.15690426661882792,hi,mid,mid,False,False,False,False
DVykjIEDLEb,AfriCat Foundation,Video,25,research_dispatch,False,True,5,0.013276,2.1542321707439602,0.17189239704461579,-0.15690426661882792,hi,mid,mid,False,False,False,False
DXKc58qjZ0A,Giraffe Conservation Foundation,Image,4,monitoring_conservation_tech,False,True,3,0.003381,0.012677962701668538,0.043282923475292834,-0.8970048553405009,mid,mid,lo,False,False,False,False
DXoAP_2lqoE,N/a'an ku se Foundation,Image,22,org_update_identity,False,False,0,0.00182,0.15537440445037076,0.25590653873739433,1.2629514038677716,mid,mid,hi,False,False,False,False
DXhA84pFEFq,N/a'an ku se Foundation,Video,7,education_youth,False,False,2,0.003877,-3.4359631698443462,-0.3835463430654119,3.949321256393389,lo,mid,hi,False,False,False,True
DW6x4dRjNxf,AfriCat Foundation,Carousel,13,research_dispatch,False,True,15,0.368557,3.047098591702531,1.2355439471584972,-0.1254501582800452,hi,hi,mid,False,False,False,False
DXt_IDBD93L,N/a'an ku se Foundation,Video,-1,outlier_atypical,False,True,4,0.011091,1.8300750483155483,0.0614370439964729,0.8738932053027109,hi,mid,hi,False,False,False,False
DXi6TshgSo5,N/a'an ku se Foundation,Carousel,-1,outlier_atypical,False,False,0,0.007349,-0.6981530213536047,-1.2483699148045293,1.7363067082069512,lo,lo,hi,False,False,False,False
